4868/2060,SKIRT-GREEN/NAVY/YELLOW PLD-GL,1386-02-13,4198,,18,12,,,355,,,,,,,,12,0,0,12,12
4868/1509,SKIRT-SOFT NAVY-GL,1386-02-13,4029,,8,42,,,356,9.40,32X18.5X12,,,,,,42,0,0,42,42
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,12,35,,,357,8.00,32X18.5X12,,,,,,35,0,0,35,35
4868/1509,SKIRT-SOFT NAVY-GL,1386-02-13,4029,,4,6,,,358,9.40,32X18.5X12,,,,,,6,0,0,6,6
4868/1509,SKIRT-SOFT NAVY-GL,1386-02-13,4029,,6,36,,,358,,,,,,,,36,0,0,36,36
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,14,36,,,359,8.20,32X18.5X12,,,,,X,36,0,0,36,36
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,6,6,,,360,6.00,32X18.5X12,,,,,,6,0,0,6,6
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,10,9,,,360,,,,,,,,9,0,0,9,9
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,16,10,,,360,,,,,,,,10,0,0,10,10
4868/2001,SKIRT-BLUE/GREEN/RED PLD-GL,1386-02-13,4197,,18,8,,,361,7.40,32X18.5X12,,,,,,8,0,0,8,8
4868/1509,SKIRT-SOFT NAVY-GL,1386-02-13,4029,,10,18,,,361,,,,,,,,18,0,0,18,18
4868/1509,SKIRT-SOFT NAVY-GL,1386-02-13,4029,,12,6,,,361,,,,,,,,6,0,0,6,6
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,5,42,,,362,15.32,32X18.5X12,,,,,,42,0,0,42,42
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,6,42,,,363,15.32,32X18.5X12,,,,,,42,0,0,42,42
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,7,24,,,364,15.32,32X18.5X12,,,,,,24,0,0,24,24
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,8,6,,,364,,,,,,,,6,0,0,6,6
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,10,12,,,364,,,,,,,,12,0,0,12,12
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,3,6,,,365,14.98,32X18.5X12,,,,,,6,0,0,6,6
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,4,30,,,365,,,,,,,X,30,0,0,30,30
4729/1801,JUMPER-NAVY-GL,1388-02-13,664,,5,5,,,365,,,,,,,,5,0,0,5,5
4729/1919,JUMPER-NAVY/WHITE HOUNDSTOOTH-GL,1388-02-13,3011,,10,36,,,366,13.28,32X18.5X12,,,,,X,36,0,0,36,36
4729/1919,JUMPER-NAVY/WHITE HOUNDSTOOTH-GL,1388-02-13,3011,,5,18,,,367,15.32,32X18.5X12,,,,, ,18,0,0,18,18
4729/1919,JUMPER-NAVY/WHITE HOUNDSTOOTH-GL,1388-02-13,3011,,6,6,,,367,,,,,,,,6,0,0,6,6
4729/1919,JUMPER-NAVY/WHITE HOUNDSTOOTH-GL,1388-02-13,3011,,7,12,,,367,,,,,,,X,12,0,0,12,12
4729/2085,JUMPER-RED/BLUE PLD-GL,1388-02-13,114,,1,6,,,367,,,,,,,,6,0,0,6,6
4729/2085,JUMPER-RED/BLUE PLD-GL,1388-02-13,114,,2,18,,,368,15.32,32X18.5X12,,,,,,18,0,0,18,18
4729/2085,JUMPER-RED/BLUE PLD-GL,1388-02-13,114,,5,24,,,368,,,,,,,,24,0,0,24,24
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,6,48,,,369,17.37,32X18.5X12,,,,,,48,0,0,48,48
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,8,18,,,370,15.32,32X18.5X12,,,,,X,18,0,0,18,18
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,12,24,,,370,,,,,,,,24,0,0,24,24
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,2,6,,,371,15.32,32X18.5X12,,,,,,6,0,0,6,6
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,4,24,,,371,,,,,,,,24,0,0,24,24
4775/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1159,,10,12,,,371,,,,,,,,12,0,0,12,12
4781/1950,JUMPER-GREEN/NAVY/YLW PLD-GL,1388-02-13,111,,5,12,,,372,15.32,32X18.5X12,,,,,,12,0,0,12,12
4781/1950,JUMPER-GREEN/NAVY/YLW PLD-GL,1388-02-13,111,,6,24,,,372,,,,,,,,24,0,0,24,24
4781/1950,JUMPER-GREEN/NAVY/YLW PLD-GL,1388-02-13,111,,8,6,,,372,,,,,,,,6,0,0,6,6
4783/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3279,,4,30,,,373,11.23,32X18.5X12,,,,,,30,0,0,30,30
4783/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3279,,5,6,,,374,15.32,32X18.5X12,,,,,,6,0,0,6,6
4783/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3279,,3T,36,,,374,,,,,,,,36,0,0,36,36
4783/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3279,,2T,24,,,375,15.32,32X18.5X12,,,,,X,24,0,0,24,24
4783/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3279,,4T,18,,,375,,,,,,,,18,0,0,18,18
4794/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1113,,2,42,,,376,15.32,32X18.5X12,,,,,,42,0,0,42,42
4794/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1113,,7,36,,,377,13.28,32X18.5X12,,,,,,36,0,0,36,36
4794/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1113,,5,18,,,378,9.18,32X18.5X12,,,,,,18,0,0,18,18
4794/2006,JUMPER-GREEN/BLACK/WHT PLD-GL,1388-02-13,1113,,8,6,,,378,,,,,,,,6,0,0,6,6
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,6,48,,,379,17.37,32X18.5X12,,,,,,48,0,0,48,48
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,2,18,,,380,17.37,32X18.5X12,,,,,,18,0,0,18,18
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,4,24,,,380,,,,,,,,24,0,0,24,24
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,6,6,,,380,,,,,,,,6,0,0,6,6
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,8,12,,,381,17.37,32X18.5X12,,,,,,12,0,0,12,12
4855/2062,JUMPER-RED/NAVY PLD-GL,1388-02-13,3066,,10,36,,,381,,,,,,,,36,0,0,36,36
7015/1201,,1398-04-13,53471,,XS,33,,,382,8.33,22X16X12,,,,,,33,0,0,33,33
7015/1201,,1398-04-13,53471,,S,21,,,382,,,,,,,,21,0,0,21,21
7015/1201,,1398-04-13,53471,,N,33,,,382,,,,,,,,33,0,0,33,33
7015/1201,,1398-04-13,53471,,L,24,,,382,,,,,,,,24,0,0,24,24
7015/1201,,1398-04-13,53471,,XL,19,,,382,,,,,,,,19,0,0,19,19
7015/1201,,1398-04-13,53471,,XXL,10,,,382,,,,,,,,10,0,0,10,10
7015/1201,,1398-04-13,53471,,3XL,9,,,382,,,,,,,,9,0,0,9,9
7015/1201,,1398-04-13,53470,,YXS,132,,,384,7.49,22X16X12,,,,,,132,0,0,132,132
7015/1201,,1398-04-13,53470,,YS,189,,,385,10.30,22X16X12,,,,,,189,0,0,189,189
7015/1201,,1398-04-13,53470,,YM,131,,,386,7.45,22X16X12,,,,,,131,0,0,131,131
7015/1201,,1398-04-13,53470,,YL,171,,,387,9.41,22X16X12,,,,,,171,0,0,171,171
7015/1201,,1398-04-13,53470,,YXL,84,,,388,7.35,22X16X12,,,,,,84,0,0,84,84
7015/1201,,1398-04-13,53470,,YXXL,45,,,388,,,,,,,,45,0,0,45,45
Total,,,,,,8417,,,,1223.00,,,,,,,8417,0,0,8417,8417
,,,,,,,,,,,,,,,,,,,,,
